gene_name	gene	number_transitions	onset_gen	length	complete	Lineage	is_up	is_down	Condition
MIMAT0019991:NA:miR-4808-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0019992:NA:miR-4808-3p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0019994:NA:miR-4809-3p:miRNA	miRNA	2	4	5	1	H1	0	1	High dose
MIMAT0019994:NA:miR-4809-3p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0019995:NA:miR-4810a:miRNA	miRNA	2	2	7	1	H1	0	1	High dose
MIMAT0019995:NA:miR-4810a:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0019995:NA:miR-4810a:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0019997:NA:miR-4811-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0019997:NA:miR-4811-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0020001:NA:miR-4813-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0020001:NA:miR-4813-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020001:NA:miR-4813-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0020002:NA:miR-4814-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0020002:NA:miR-4814-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020002:NA:miR-4814-5p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0020005:NA:miR-4816-5p:miRNA	miRNA	2	8	3	1	H1	1	0	High dose
MIMAT0020126:NA:miR-4920:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0020131:NA:miR-4923b:miRNA	miRNA	2	4	5	1	H1	1	0	High dose
MIMAT0020131:NA:miR-4923b:miRNA	miRNA	2	14	1	1	H1	1	0	High dose
MIMAT0020131:NA:miR-4923b:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020132:NA:miR-4925:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0020133:NA:miR-4926:miRNA	miRNA	2	10	1	1	H1	0	1	High dose
MIMAT0020135:NA:miR-4929:miRNA	miRNA	2	10	5	1	H1	1	0	High dose
MIMAT0020143:NA:miR-4937:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0020301:NA:miR-1-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020302:NA:miR-2-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020303:NA:miR-35-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020303:NA:miR-35-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0020305:NA:miR-38-5p:miRNA	miRNA	2	4	5	1	H1	0	1	High dose
MIMAT0020307:NA:miR-40-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0020307:NA:miR-40-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0020307:NA:miR-40-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020308:NA:miR-43-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020308:NA:miR-43-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020310:NA:miR-50-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020310:NA:miR-50-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020312:NA:miR-53-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0020312:NA:miR-53-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0020313:NA:miR-55-5p:miRNA	miRNA	2	2	5	1	H1	0	1	High dose
MIMAT0020313:NA:miR-55-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020315:NA:miR-66-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020315:NA:miR-66-3p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020316:NA:miR-67-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0020316:NA:miR-67-5p:miRNA	miRNA	2	18	1	1	H1	0	1	High dose
MIMAT0020317:NA:miR-70-5p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0020317:NA:miR-70-5p:miRNA	miRNA	2	12	1	1	H1	1	0	High dose
MIMAT0020317:NA:miR-70-5p:miRNA	miRNA	1	18	3	0	H1	1	0	High dose
MIMAT0020318:NA:miR-72-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020320:NA:miR-74-5p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0020320:NA:miR-74-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020322:NA:miR-79-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020322:NA:miR-79-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020323:NA:miR-82-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020327:NA:miR-228-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020331:NA:miR-235-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020333:NA:miR-237-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020333:NA:miR-237-3p:miRNA	miRNA	2	12	5	1	H1	0	1	High dose
MIMAT0020334:NA:miR-239a-3p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0020334:NA:miR-239a-3p:miRNA	miRNA	2	8	3	1	H1	1	0	High dose
MIMAT0020334:NA:miR-239a-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0020334:NA:miR-239a-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020335:NA:miR-241-3p:miRNA	miRNA	2	14	1	1	H1	1	0	High dose
MIMAT0020337:NA:miR-246-5p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0020341:NA:miR-255-5p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0020342:NA:miR-259-3p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020347:NA:miR-784-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020353:NA:miR-795-3p:miRNA	miRNA	2	8	3	1	H1	1	0	High dose
MIMAT0020353:NA:miR-795-3p:miRNA	miRNA	2	16	1	1	H1	1	0	High dose
MIMAT0020354:NA:miR-800-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0020357:NA:miR-1022-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020358:NA:miR-1819-5p:miRNA	miRNA	2	14	3	1	H1	0	1	High dose
MIMAT0020359:NA:miR-1820-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0020360:NA:miR-1824-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0020360:NA:miR-1824-3p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0020361:NA:miR-58b-5p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0020770:NA:miR-41-5p:miRNA	miRNA	2	10	3	1	H1	1	0	High dose
MIMAT0020770:NA:miR-41-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020772:NA:miR-45-5p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0020772:NA:miR-45-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0020773:NA:miR-54-5p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0020774:NA:miR-77-5p:miRNA	miRNA	2	4	3	1	H1	1	0	High dose
MIMAT0020775:NA:miR-83-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0020775:NA:miR-83-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0020775:NA:miR-83-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0020777:NA:miR-232-5p:miRNA	miRNA	2	2	1	1	H1	1	0	High dose
MIMAT0020777:NA:miR-232-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0022181:NA:miR-5545-5p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0022181:NA:miR-5545-5p:miRNA	miRNA	1	18	3	0	H1	1	0	High dose
MIMAT0022184:NA:miR-5546-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0022185:NA:miR-5547-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0022196:NA:miR-5552-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0022306:NA:miR-5592-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0022306:NA:miR-5592-3p:miRNA	miRNA	2	16	1	1	H1	1	0	High dose
MIMAT0022306:NA:miR-5592-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0022306_1:NA:miR-5592-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0022306_1:NA:miR-5592-3p:miRNA	miRNA	2	16	1	1	H1	1	0	High dose
MIMAT0022306_1:NA:miR-5592-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0022311:NA:miR-356b-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0022313:NA:miR-5595-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0022313:NA:miR-5595-5p:miRNA	miRNA	2	18	1	1	H1	0	1	High dose
MIMAT0031891:NA:miR-254-5p:miRNA	miRNA	2	2	1	1	H1	0	1	High dose
MIMAT0031891:NA:miR-254-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0031891:NA:miR-254-5p:miRNA	miRNA	2	12	5	1	H1	0	1	High dose
MIMAT0032016:NA:miR-789-5p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0032016:NA:miR-789-5p:miRNA	miRNA	2	12	3	1	H1	0	1	High dose
MIMAT0032017:NA:miR-789-2-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0032034:NA:miR-1821-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0032035:NA:miR-1823-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0032035:NA:miR-1823-5p:miRNA	miRNA	2	18	1	1	H1	1	0	High dose
MIMAT0032792:NA:miR-8189-3p:miRNA	miRNA	2	18	1	1	H1	0	1	High dose
MIMAT0032793:NA:miR-8190-5p:miRNA	miRNA	2	14	1	1	H1	0	1	High dose
MIMAT0032794:NA:miR-8190-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0032794:NA:miR-8190-3p:miRNA	miRNA	2	8	1	1	H1	1	0	High dose
MIMAT0032795:NA:miR-8191-5p:miRNA	miRNA	2	4	5	1	H1	0	1	High dose
MIMAT0032795:NA:miR-8191-5p:miRNA	miRNA	1	12	9	0	H1	0	1	High dose
MIMAT0032797:NA:miR-8192-5p:miRNA	miRNA	2	2	5	1	H1	1	0	High dose
MIMAT0032797:NA:miR-8192-5p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
MIMAT0032797:NA:miR-8192-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0032797:NA:miR-8192-5p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0032799:NA:miR-8193-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0032802:NA:miR-8194-3p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0032804:NA:miR-8195-3p:miRNA	miRNA	2	8	3	1	H1	0	1	High dose
MIMAT0032804:NA:miR-8195-3p:miRNA	miRNA	2	18	1	1	H1	0	1	High dose
MIMAT0032806:NA:miR-8196a-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0032806:NA:miR-8196a-3p:miRNA	miRNA	1	20	1	0	H1	1	0	High dose
MIMAT0032808:NA:miR-8197-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0032808:NA:miR-8197-3p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0032810:NA:miR-8198-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0032810:NA:miR-8198-3p:miRNA	miRNA	2	16	1	1	H1	0	1	High dose
MIMAT0032812:NA:miR-8199-3p:miRNA	miRNA	2	14	1	1	H1	1	0	High dose
MIMAT0032816:NA:miR-8201-3p:miRNA	miRNA	2	4	3	1	H1	0	1	High dose
MIMAT0032819:NA:miR-8203-5p:miRNA	miRNA	2	8	3	1	H1	0	1	High dose
MIMAT0032821:NA:miR-4810b-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0032821:NA:miR-4810b-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0032821:NA:miR-4810b-5p:miRNA	miRNA	1	20	1	0	H1	0	1	High dose
MIMAT0032822:NA:miR-4810b-3p:miRNA	miRNA	2	12	3	1	H1	0	1	High dose
MIMAT0032823:NA:miR-8204-5p:miRNA	miRNA	2	8	1	1	H1	0	1	High dose
MIMAT0032823:NA:miR-8204-5p:miRNA	miRNA	2	12	1	1	H1	0	1	High dose
MIMAT0032826:NA:miR-8196b-3p:miRNA	miRNA	2	10	1	1	H1	1	0	High dose
